sentence,label_id
do lists Display board for your photos & memories Hang it as a wall painting Keeps your space 100% clean and clear of paper clutter PRINTING: Breathtaking artworks printed on top fabric layer adds to its uniquely distinctive feature Premium materials printed with eco.,1
100gms Each) | 100% Natural and Skin Friendly Go eco.,1
2015 CERTIFIED Heavy Duty Non Allergic 85% Organic Frame.About The ProductBlue Light Blocking Glasses for the Digital Generation Redex is the leading brand of zero.,1
"Zuii Organic Certified Flora Sheerlip Lipstick, Lilly, 2 g",1
"Eco Sarras Black Metallic gold silver multipurpose gift tissue paper sheets for christmas gift hampers & packaging, wedding decoration, gift trays, holi diwali decoration (60 Sheets [20 Each Colour]) Eco Sarras Multipurpose Metallic Gold, Metallic Silver and Black Luxury Sheets of tissue is made from 100% Recycled paper and is totally Eco.",1
"material imported PU leather and premium lining.100% handmade, environmentally friendly.Vintage Style, classical and decent, with smooth elegant lichee texture and safety alloy button lock, easy to carry.Leather lipstick holder with mirror.Give your lipsticks full protection.Multi.",1
"If by some reason you’re not 100% pleased with your card, our customer care department has got you covered!",1
"thick paper; FSC approved; Carbon neutral product; Includes cute colorful envelope; Blank interior allows message customization; Unique illustrations and artwork; Cute message will make the receiver feel loved and appreciated; Recyclable envelope keeps card protected; Ideal for Mother’s Day, Father’s Day, special birthdays.",1
"Shirt (L, Black) This Summer Indian homegrown brand ADRO brings you the best quality 100% cotton Half Sleeve T.",1
do lists Display board for your photos & memories Hang it as a wall painting Keeps your space 100% clean and clear of paper clutter PRINTING: Breathtaking artworks printed on top fabric layer adds to its uniquely distinctive feature Premium materials printed with eco.,1
weight organic cotton/ polyester fleece fabric with a bit of spandex for stretch.,1
Fair Trade Certified sewing.,1
odor blend of 86% recycled polyester and 14% spandex.,1
ECOLINE products are made with a blend of recycled polyester fibre from waste PET bottles and Organic Cotton.,1
All materials are duly certified as per Global Recycling standards and Global Organic Textile Standard.,1
"Large Capacity and Heavy Duty Construction: Each bag has been made with the highest quality construction from 100% polyester, and can hold more than 50 pounds.",1
Machine Washable and 100% Reusable: Reduce your carbon footprint daily as you can simply throw your shopping bag into the washing machine when you want to clean it.,1
And it's made with up to 5% recycled polyester fibers.,1
"Based Inks on Chlorine Free, 100% Plantation.",1
Support wireless charging without removing the cover.100% Money.,1
This product is 100% Nature.,1
"Your barre, Pilates and yoga classes will never feel the same again.Made with organic cottonFive toe design allows your toes to move and spread naturally.Half toe design lets toes touch surface fro an almost barefoot experiencePatented non.",1
"slip grip soleArch band provides just the right amount of pressure to lift and support Hygienic alternative to bare feetRaised heel tab to pad Achilles tendonFitted heel eliminates bunching and twistingUnisex sizing Product Content: 77% Organic Cotton, 19% Polyester, 2% Elastane, 2% Elastodiene.",1
"Printed Socks Printed Content: 62% Polyester, 34% Organic Cotton, 2% Elastane, 2% Elastodiene.",1
Certification; We use GOTS (Global Organic Textile Standard) certified Ink & pre.,1
"friendly material, no sharp edges and smooth curves so 100% safe for your kids to play with it.",1
Final Friday Rustic Western Cowgirl Shoes Theme Fabric Shower Curtain Sets Bathroom Decor with Hooks Waterproof Washable 70 x 70 inches Beige Green and Red Keep Your Family Safe and Healthy with 100% Polyester Shower Curtain.,1
"Kishore Masala brings you 100% natural, organically grown condiments to spice up your meal.",1
"TEX® Certified ( Pack of 5 ) (18""X 18""INCH) ★ HomyDecor♥ Our pillows are packed in compression for packaging.◆ After receiving the pillows, you need to let them stretch, flapping both sides and exposed to the air for some time..✔You'll sleep more deeply and wake up feeling refreshed also help relieve neck, back and shoulder pain by reducing pressure points to prevent sore spots during extendeduse while increasing softness and air flow for the ultimate in sleeping comfort.★ Features✔ Neck Support.",1
"TEX certification★ Care Instructions:✔ Do not hand wash or use machine,",1
Super soft high quality 100% brushed microfiber fabric.,1
"Features of Charcoal Infused Toothbrush: Activated Charcoal Infused Bristles, 100% Biodegradable Bamboo handle, Ensure cleaner and whiter teeth, Water repellent and anti.",1
99Auth 1kg Raw Harka Millet Pure Original Raw (VaraguKodonArkaKodo) 99Auth Natural Pure Kodo Millet.,1
"Kodo Millet is a diabetes Management Millet Source of fibre, highest 12.5% among all millets.",1
"LifeOur Roller Blinds are manufactured using UV Inhibitors, The TCLPVC Blinds to withstand extreme weather conditions and possess long UV Life.Expert Quality ChecksEach and every TCLPVC Product passes through multiple levels of quality checks performed during the cutting, stitching and finishing process.100% RecyclableTCLPVC Roller Blinds are tailored from knitted Polyethylene material that is 100% recyclable and good for the environment.",1
"Large 4.0 oz./yd²; 65% polyester, 35% rayon; 32 singles; High stitch density for smoother printing surface; Loose fit a.",1
tex standard 100 certified;,1
Boston International offers a sustainable option for conscientious consumers; napkin tissue is 100% cellulose from cracked wood (fallen trees) and plantation wood (managed forests where trees are planted specifically for the production of paper materials) and all tissue is oxygen bleached without the use of chlorine.,1
"Fitted Sheet King Size Bed 180 cm Or 71"" Inches (180x200x35 cm Or 71""x79""x14"") 100% Cotton (Percale 200 Threads) Plain Dyed Avena Care & Share Concept by L1NK STUDIO.",1
Material: Upgraded Version100% PVC Multi.,1
This crochet basket is crocheted with a 100% cotton recycled cotton fabric.,1
Made from high quality 100% polyester tight woven.,1
5% Liquid Organic carbon: >40% Crude protein .,1
">20%RecommendationHelps in initial crop vigour, provides early boost and recommended for all stages of the crop, vegetative, flowering, fruit setting, pruning, picking, etc.,",1
Shirts for Men & Women (Steel Blue; XL) This Summer Indian homegrown brand ADRO brings you the best quality 100% cotton Half Sleeve T.,1
"Neverland Rectangular Cotton Braided Area Rug by Homespice, 4' x 6' Red, Reversible and Durable, 100% Soft Cotton Fabric, Farmhouse, Country, Rustic Modern Style .",1
Our Cotton braided rugs are crafted from soft 100% cotton printed fabric with a 100% recycled fiber inner core.,1
3XL_Black_3XL) This winter Indian homegrown brand ADRO brings you the best quality 100% cotton hooded sweatshirts to keep you warm.,1
Product Parameter: ♥Designs: Glass Coffee Mug ♥Mug Material: Borosilicate Glass+Silicone ♥Color: Pink/Yellow/Blue/Black ♥Capacity: 18.5 oz for everyday life ♥Size: 3.7 x 7 inches 100% Customer Service ♥We promise to offer replacements for products damaged by non.,1
Tumble dry on low heat or line dry.100% Organic CottonCrib Sheets are made from 100% organic cotton.,1
High Thread countThe Crib sheets are made for all organic cotton fabric.,1
All decals are packed in 100% recyclable rigid envelopes or cardboard tubes to help minimize our carbon footprint.,1
"Harshpet Neer Lotion Pump Bottle 500ml (Green) Harsh Pet Empty Neer Lotion Pump Bottle is 100% BPA free.It is Recyclable, reusable And Safe For Environment.",1
"Organic Harvest Hairfall Control Shampoo 100% Organic organic shampoo; 100% Vegan & Cruelty Free ; PABA and Paraben free, Mineral Oil free and Animal Ingredient free (500ml)",1
Senalife Certified 100% Organic Cotton & Organic Dye Prewashed XL (76x37 inc).,1
"Peshtemal Blanket for Bath,Beach,Pool,SPA,Gym Brown Senalife Turkish Bath Towel Features It is made of 100% cotton.",1
"100% Waterproof: Protects the car from Dirt, Mud, Snow, Water and Oil.",1
Home Decor Medium Size Wall Clock 1003 JT 01 100% Brand New best for gifting gifts and High Quality.,1
friendly: jute fiber is 100% bio.,1
Super soft 100% brushed microfiber fabric.,1
100% brushed microfiber fabric of these products allow you to experience the ultimate comfort with the softness.,1
The fabric is 100% recyclable and environmentally friendly.,1
light holders are handmade using recycled glass by wfto (world fair trade organisation) accredited producers in india.,1
friendly tote bag is made of 100% cotton canvas (4.5oz) With a fine Don'e be so Hippo.,1
washed to reduce shrinkage All our products are manufactured in SEDEX certified ethical facilities where the workers are paid fair wages and given safe working conditions.,1
Made from high quality 100% brushed microfiber fabric.,1
"YEAR WARRANTY: We provide 100% satisfaction after sale service, if you are not satisfied within the first 30 nights, contact us for a complete refund.",1
Only She Comfortable Women's Comfy Capri 100% Cotton Home Wear | Comfy .,1
"“Only She” Capri Pants are made with super combed cotton, which is 4 way stretchable (95% cotton and 5% spandex), anti pilling and bio.",1
"Kolan Biodegradable Pet Wet Wipes/Grooming Wipes for Dog, Cat,Puppies & Pets (Pack of 12) Kolan biodegradable pet wipes are made of 100% natural viscose fiber which is pre.",1
Home Decor Medium Size Wall Clock 2007 kp 01 100% Brand New best for gifting gifts and High Quality.,1
Dr.Flow 2in1 Omega Insulated ThermoSteel Baby Feeding Bottle |100% Plastic free & Non.,1
Our development team took up the challenge of creating the first (and only) 100% plastic.,1
Our Omega Insulated infant bottle is 100% plastic.,1
sippy spout is 100% silicone and assembles in seconds.,1
Made from high quality 100% brushed microfiber fabric.,1
All our self adhesive wallpapers are made on branded vinyl sheeting with golden certified digital UV printing technology.,1
"Our wide product range spans across kids to Adult and signifies that we have capability to cater to the needs of consumers of all ages.These Super absorbent and made from 100% MICRO DRY TECH Terry, all our bathrobes are shipped directly from our state of the art manufacturing plant situated in North India.Our plant is certified This ensures sustainable and Environment friendly products.",1
"Coffee, USDA Organic, Medium Roast, Whole Bean, 2 Pound Bag",1
"TUFFPAULIN 12FT X 50FT 120 GSM Blue Tarpaulin Tirpal Tadpatri Tharpai Thadika, Extra Strong, Reinforced Eyelets, UV Resistant, 100% Waterproof Virgin, 6 Layer MLCL 3D Rib Technology.",1
Our tarpaulins are 100% recyclable and will last five times longer than ordinary tarp.,1
"Radha Beauty 2.5% Retinol, Hyaluronic Acid and Jojoba Oil Moisturizing Cream for Face 1.7 fl.",1
"2.100% VEGAN & EARTH FRIENDLY: You love enriching your shoe collection, but worry about the environmental impact of your purchases, too.",1
4.100% NO RISK MONEY.,1
Specifications: Material: Faux Suede Color: With nearly 9 color options available Weight: 0.5kg.,1
0.9kg Width: Normal Width Heel hieght:2.5 inches/6.5CM Order handling: 3.,1
MADE FROM: High quality 100% Microfiber .,1
Made from high quality 100% brushed microfiber fabric.,1
"Friendly,Made of high quality environmental friendly material that is scentless and harmless to your health.2.Protects your mobile phone against scratches, dirt, grease, fingerprints and other daily damages.3.Precise cutouts allow quick and easy access to all ports, power button, sensors, speakers, and mics, etc.4.Slim fit your Phone case, with compact structure, will not add any bulk and still preserve the original beauty of your Phone.5.Support wireless charging without removing the cover.Pack Includes:1 x Phone Case.100% Money.",1
"op Mugwort Herb, Cut & Sifted, Certified Organic, Kosher | 1 lb.",1
